MOMENT,LOCATION,CRIME,VICTIM_SEX,VICTIM_AGE,OCCURRENCES
NIGHT,PARKING,ROBBERY,F,65,4
NIGHT,PARKING,ROBBERY,F,66,4
NIGHT,PARKING,ROBBERY,F,67,8
NIGHT,PARKING,ROBBERY,F,68,4
NIGHT,PARKING,ROBBERY,F,69,5
NIGHT,PARKING,ROBBERY,F,70,2
NIGHT,PARKING,ROBBERY,F,71,1
NIGHT,PARKING,ROBBERY,F,72,3
NIGHT,PARKING,ROBBERY,F,75,2
NIGHT,PARKING,ROBBERY,F,76,1
NIGHT,PARKING,ROBBERY,F,77,1
NIGHT,PARKING,ROBBERY,F,78,3
NIGHT,PARKING,ROBBERY,F,80,1
NIGHT,PARKING,ROBBERY,F,85,1
NIGHT,PARKING,ROBBERY,F,93,1
NIGHT,PARKING,ROBBERY,M,14,2
NIGHT,PARKING,ROBBERY,M,15,755
NIGHT,PARKING,ROBBERY,M,16,8
NIGHT,PARKING,ROBBERY,M,17,9
NIGHT,PARKING,ROBBERY,M,18,14
NIGHT,PARKING,ROBBERY,M,19,32
NIGHT,PARKING,ROBBERY,M,20,33
NIGHT,PARKING,ROBBERY,M,21,58
NIGHT,PARKING,ROBBERY,M,22,53
NIGHT,PARKING,ROBBERY,M,23,56
NIGHT,PARKING,ROBBERY,M,24,59
NIGHT,PARKING,ROBBERY,M,25,71
NIGHT,PARKING,ROBBERY,M,26,82
NIGHT,PARKING,ROBBERY,M,27,72
NIGHT,PARKING,ROBBERY,M,28,102
NIGHT,PARKING,ROBBERY,M,29,86
NIGHT,PARKING,ROBBERY,M,30,88
NIGHT,PARKING,ROBBERY,M,31,64
NIGHT,PARKING,ROBBERY,M,32,62
NIGHT,PARKING,ROBBERY,M,33,86
NIGHT,PARKING,ROBBERY,M,33.73427719,83
NIGHT,PARKING,ROBBERY,M,34,78
NIGHT,PARKING,ROBBERY,M,35,68
NIGHT,PARKING,ROBBERY,M,36,70
NIGHT,PARKING,ROBBERY,M,37,55
NIGHT,PARKING,ROBBERY,M,38,57
NIGHT,PARKING,ROBBERY,M,39,44
NIGHT,PARKING,ROBBERY,M,40,70
NIGHT,PARKING,ROBBERY,M,41,43
NIGHT,PARKING,ROBBERY,M,42,57
NIGHT,PARKING,ROBBERY,M,43,36
NIGHT,PARKING,ROBBERY,M,44,51
NIGHT,PARKING,ROBBERY,M,45,41
NIGHT,PARKING,ROBBERY,M,46,25
NIGHT,PARKING,ROBBERY,M,47,30
NIGHT,PARKING,ROBBERY,M,48,34
NIGHT,PARKING,ROBBERY,M,49,37
NIGHT,PARKING,ROBBERY,M,50,43
NIGHT,PARKING,ROBBERY,M,51,24
NIGHT,PARKING,ROBBERY,M,52,38
NIGHT,PARKING,ROBBERY,M,53,19
NIGHT,PARKING,ROBBERY,M,54,19
NIGHT,PARKING,ROBBERY,M,55,26
NIGHT,PARKING,ROBBERY,M,56,27
NIGHT,PARKING,ROBBERY,M,57,19
NIGHT,PARKING,ROBBERY,M,58,25
NIGHT,PARKING,ROBBERY,M,59,28
NIGHT,PARKING,ROBBERY,M,60,19
NIGHT,PARKING,ROBBERY,M,61,13
NIGHT,PARKING,ROBBERY,M,62,13
NIGHT,PARKING,ROBBERY,M,63,14
NIGHT,PARKING,ROBBERY,M,64,12
NIGHT,PARKING,ROBBERY,M,65,12
NIGHT,PARKING,ROBBERY,M,66,3
NIGHT,PARKING,ROBBERY,M,67,6
NIGHT,PARKING,ROBBERY,M,68,9
NIGHT,PARKING,ROBBERY,M,69,9
NIGHT,PARKING,ROBBERY,M,70,6
NIGHT,PARKING,ROBBERY,M,71,3
NIGHT,PARKING,ROBBERY,M,72,3
NIGHT,PARKING,ROBBERY,M,73,4
NIGHT,PARKING,ROBBERY,M,74,3
NIGHT,PARKING,ROBBERY,M,76,1
NIGHT,PARKING,ROBBERY,M,77,2
NIGHT,PARKING,ROBBERY,M,78,1
NIGHT,PARKING,ROBBERY,M,79,4
NIGHT,PARKING,ROBBERY,M,80,2
NIGHT,PARKING,ROBBERY,M,81,1
NIGHT,PARKING,ROBBERY,M,82,1
NIGHT,PARKING,ROBBERY,M,83,3
NIGHT,PARKING,ROBBERY,M,84,2
NIGHT,PARKING,ROBBERY,M,88,1
NIGHT,PARKING,ROBBERY,M,97,1
NIGHT,PARKING,SEX_CRIME,F,11,1
NIGHT,PARKING,SEX_CRIME,F,13,2
NIGHT,PARKING,SEX_CRIME,F,14,1
NIGHT,PARKING,SEX_CRIME,F,16,3
NIGHT,PARKING,SEX_CRIME,F,18,2
NIGHT,PARKING,SEX_CRIME,F,19,3
NIGHT,PARKING,SEX_CRIME,F,20,2
NIGHT,PARKING,SEX_CRIME,F,21,5
NIGHT,PARKING,SEX_CRIME,F,22,2
NIGHT,PARKING,SEX_CRIME,F,23,2
NIGHT,PARKING,SEX_CRIME,F,24,1
NIGHT,PARKING,SEX_CRIME,F,25,1
NIGHT,PARKING,SEX_CRIME,F,26,2
NIGHT,PARKING,SEX_CRIME,F,27,2
NIGHT,PARKING,SEX_CRIME,F,28,3
NIGHT,PARKING,SEX_CRIME,F,29,1
NIGHT,PARKING,SEX_CRIME,F,30,3
NIGHT,PARKING,SEX_CRIME,F,31,1
NIGHT,PARKING,SEX_CRIME,F,32,2
NIGHT,PARKING,SEX_CRIME,F,33.73427719,2
NIGHT,PARKING,SEX_CRIME,F,35,1
NIGHT,PARKING,SEX_CRIME,F,38,2
NIGHT,PARKING,SEX_CRIME,F,39,1
NIGHT,PARKING,SEX_CRIME,F,41,1
NIGHT,PARKING,SEX_CRIME,F,46,1
NIGHT,PARKING,SEX_CRIME,F,47,1
NIGHT,PARKING,SEX_CRIME,F,49,1
NIGHT,PARKING,SEX_CRIME,F,50,1
NIGHT,PARKING,SEX_CRIME,F,52,1
NIGHT,PARKING,SEX_CRIME,F,53,1
NIGHT,PARKING,SEX_CRIME,F,54,1
NIGHT,PARKING,SEX_CRIME,F,60,1
NIGHT,PARKING,SEX_CRIME,M,11,1
NIGHT,PARKING,SEX_CRIME,M,15,1
NIGHT,PARKING,SEX_CRIME,M,18,1
NIGHT,PARKING,SEX_CRIME,M,19,1
NIGHT,PARKING,SEX_CRIME,M,21,1
NIGHT,PARKING,SEX_CRIME,M,33.73427719,1
NIGHT,PARKING,SEX_CRIME,M,36,1
NIGHT,PARKING,VANDALISM,F,12,1
NIGHT,PARKING,VANDALISM,F,15,4
NIGHT,PARKING,VANDALISM,F,18,1
NIGHT,PARKING,VANDALISM,F,19,5
NIGHT,PARKING,VANDALISM,F,20,4
NIGHT,PARKING,VANDALISM,F,21,6
NIGHT,PARKING,VANDALISM,F,22,13
NIGHT,PARKING,VANDALISM,F,23,4
NIGHT,PARKING,VANDALISM,F,24,13
NIGHT,PARKING,VANDALISM,F,25,8
NIGHT,PARKING,VANDALISM,F,26,6
NIGHT,PARKING,VANDALISM,F,27,6
NIGHT,PARKING,VANDALISM,F,28,4
NIGHT,PARKING,VANDALISM,F,29,14
NIGHT,PARKING,VANDALISM,F,30,8
NIGHT,PARKING,VANDALISM,F,31,6
NIGHT,PARKING,VANDALISM,F,32,6
NIGHT,PARKING,VANDALISM,F,33,6
NIGHT,PARKING,VANDALISM,F,33.73427719,15
NIGHT,PARKING,VANDALISM,F,34,7
NIGHT,PARKING,VANDALISM,F,35,4
NIGHT,PARKING,VANDALISM,F,36,7
NIGHT,PARKING,VANDALISM,F,37,7
NIGHT,PARKING,VANDALISM,F,38,9
NIGHT,PARKING,VANDALISM,F,39,5
NIGHT,PARKING,VANDALISM,F,40,6
NIGHT,PARKING,VANDALISM,F,41,5
NIGHT,PARKING,VANDALISM,F,42,6
NIGHT,PARKING,VANDALISM,F,43,5
NIGHT,PARKING,VANDALISM,F,44,7
NIGHT,PARKING,VANDALISM,F,45,5
NIGHT,PARKING,VANDALISM,F,46,9
NIGHT,PARKING,VANDALISM,F,47,4
NIGHT,PARKING,VANDALISM,F,48,5
NIGHT,PARKING,VANDALISM,F,49,3
NIGHT,PARKING,VANDALISM,F,50,4
NIGHT,PARKING,VANDALISM,F,51,5
NIGHT,PARKING,VANDALISM,F,52,4
NIGHT,PARKING,VANDALISM,F,53,8
NIGHT,PARKING,VANDALISM,F,54,2
NIGHT,PARKING,VANDALISM,F,55,2
NIGHT,PARKING,VANDALISM,F,56,2
NIGHT,PARKING,VANDALISM,F,57,2
NIGHT,PARKING,VANDALISM,F,58,2
NIGHT,PARKING,VANDALISM,F,59,2
NIGHT,PARKING,VANDALISM,F,60,5
NIGHT,PARKING,VANDALISM,F,62,1
NIGHT,PARKING,VANDALISM,F,63,2
NIGHT,PARKING,VANDALISM,F,64,1
NIGHT,PARKING,VANDALISM,F,67,1
NIGHT,PARKING,VANDALISM,F,68,1
NIGHT,PARKING,VANDALISM,F,72,1
NIGHT,PARKING,VANDALISM,F,74,1
NIGHT,PARKING,VANDALISM,F,75,1
NIGHT,PARKING,VANDALISM,M,15,10
NIGHT,PARKING,VANDALISM,M,18,3
NIGHT,PARKING,VANDALISM,M,19,3
NIGHT,PARKING,VANDALISM,M,20,5
NIGHT,PARKING,VANDALISM,M,21,4
NIGHT,PARKING,VANDALISM,M,22,7
NIGHT,PARKING,VANDALISM,M,23,11
NIGHT,PARKING,VANDALISM,M,24,13
NIGHT,PARKING,VANDALISM,M,25,7
NIGHT,PARKING,VANDALISM,M,26,5
NIGHT,PARKING,VANDALISM,M,27,10
NIGHT,PARKING,VANDALISM,M,28,11
NIGHT,PARKING,VANDALISM,M,29,12
NIGHT,PARKING,VANDALISM,M,30,6
NIGHT,PARKING,VANDALISM,M,31,4
NIGHT,PARKING,VANDALISM,M,32,8
NIGHT,PARKING,VANDALISM,M,33,9
NIGHT,PARKING,VANDALISM,M,33.73427719,37
NIGHT,PARKING,VANDALISM,M,34,6
NIGHT,PARKING,VANDALISM,M,35,9
NIGHT,PARKING,VANDALISM,M,36,3
NIGHT,PARKING,VANDALISM,M,37,9
NIGHT,PARKING,VANDALISM,M,38,5
NIGHT,PARKING,VANDALISM,M,39,7
NIGHT,PARKING,VANDALISM,M,40,4
NIGHT,PARKING,VANDALISM,M,41,4
NIGHT,PARKING,VANDALISM,M,42,2
NIGHT,PARKING,VANDALISM,M,43,11
NIGHT,PARKING,VANDALISM,M,44,1
NIGHT,PARKING,VANDALISM,M,45,10
NIGHT,PARKING,VANDALISM,M,46,3
NIGHT,PARKING,VANDALISM,M,47,4
NIGHT,PARKING,VANDALISM,M,48,2
NIGHT,PARKING,VANDALISM,M,49,2
NIGHT,PARKING,VANDALISM,M,50,6
NIGHT,PARKING,VANDALISM,M,51,4
NIGHT,PARKING,VANDALISM,M,52,4
NIGHT,PARKING,VANDALISM,M,53,1
NIGHT,PARKING,VANDALISM,M,54,2
NIGHT,PARKING,VANDALISM,M,55,6
NIGHT,PARKING,VANDALISM,M,56,2
NIGHT,PARKING,VANDALISM,M,57,5
NIGHT,PARKING,VANDALISM,M,58,4
NIGHT,PARKING,VANDALISM,M,59,4
NIGHT,PARKING,VANDALISM,M,60,2
NIGHT,PARKING,VANDALISM,M,61,3
NIGHT,PARKING,VANDALISM,M,62,2
NIGHT,PARKING,VANDALISM,M,64,1
NIGHT,PARKING,VANDALISM,M,65,1
NIGHT,PARKING,VANDALISM,M,66,1
NIGHT,PARKING,VANDALISM,M,67,1
NIGHT,PARKING,VANDALISM,M,68,1
NIGHT,PARKING,VANDALISM,M,69,2
NIGHT,PARKING,VANDALISM,M,70,1
NIGHT,PARKING,VANDALISM,M,71,1
NIGHT,PARKING,VANDALISM,M,75,1
NIGHT,PARKING,VANDALISM,M,77,2
NIGHT,PARKING,VANDALISM,M,81,1
NIGHT,PARKING,VANDALISM,M,84,1
NIGHT,PARKING,VIOLENCE,F,13,1
NIGHT,PARKING,VIOLENCE,F,14,2
NIGHT,PARKING,VIOLENCE,F,15,3
NIGHT,PARKING,VIOLENCE,F,16,1
NIGHT,PARKING,VIOLENCE,F,17,4
NIGHT,PARKING,VIOLENCE,F,18,9
NIGHT,PARKING,VIOLENCE,F,19,13
NIGHT,PARKING,VIOLENCE,F,20,17
NIGHT,PARKING,VIOLENCE,F,21,26
NIGHT,PARKING,VIOLENCE,F,22,28
NIGHT,PARKING,VIOLENCE,F,23,16
NIGHT,PARKING,VIOLENCE,F,24,18
NIGHT,PARKING,VIOLENCE,F,25,29
NIGHT,PARKING,VIOLENCE,F,26,18
NIGHT,PARKING,VIOLENCE,F,27,19
NIGHT,PARKING,VIOLENCE,F,28,11
NIGHT,PARKING,VIOLENCE,F,29,11
NIGHT,PARKING,VIOLENCE,F,30,9
NIGHT,PARKING,VIOLENCE,F,31,13
NIGHT,PARKING,VIOLENCE,F,32,13
NIGHT,PARKING,VIOLENCE,F,33,11
NIGHT,PARKING,VIOLENCE,F,33.73427719,11
NIGHT,PARKING,VIOLENCE,F,34,15
NIGHT,PARKING,VIOLENCE,F,35,12
NIGHT,PARKING,VIOLENCE,F,36,12
NIGHT,PARKING,VIOLENCE,F,37,7
NIGHT,PARKING,VIOLENCE,F,38,8
NIGHT,PARKING,VIOLENCE,F,39,6
NIGHT,PARKING,VIOLENCE,F,40,6
NIGHT,PARKING,VIOLENCE,F,41,10
NIGHT,PARKING,VIOLENCE,F,42,5
NIGHT,PARKING,VIOLENCE,F,43,6
NIGHT,PARKING,VIOLENCE,F,44,3
NIGHT,PARKING,VIOLENCE,F,45,8
NIGHT,PARKING,VIOLENCE,F,46,9
NIGHT,PARKING,VIOLENCE,F,47,5
NIGHT,PARKING,VIOLENCE,F,48,4
NIGHT,PARKING,VIOLENCE,F,49,9
NIGHT,PARKING,VIOLENCE,F,50,4
NIGHT,PARKING,VIOLENCE,F,51,6
NIGHT,PARKING,VIOLENCE,F,52,4
NIGHT,PARKING,VIOLENCE,F,53,8
NIGHT,PARKING,VIOLENCE,F,54,2
NIGHT,PARKING,VIOLENCE,F,56,3
NIGHT,PARKING,VIOLENCE,F,57,5
NIGHT,PARKING,VIOLENCE,F,58,4
NIGHT,PARKING,VIOLENCE,F,61,2
NIGHT,PARKING,VIOLENCE,F,63,1
NIGHT,PARKING,VIOLENCE,F,64,1
NIGHT,PARKING,VIOLENCE,F,65,1
NIGHT,PARKING,VIOLENCE,F,66,1
NIGHT,PARKING,VIOLENCE,F,83,1
NIGHT,PARKING,VIOLENCE,M,10,1
NIGHT,PARKING,VIOLENCE,M,14,2
NIGHT,PARKING,VIOLENCE,M,15,17
NIGHT,PARKING,VIOLENCE,M,16,1
NIGHT,PARKING,VIOLENCE,M,17,3
NIGHT,PARKING,VIOLENCE,M,18,13
NIGHT,PARKING,VIOLENCE,M,19,14
NIGHT,PARKING,VIOLENCE,M,20,26
NIGHT,PARKING,VIOLENCE,M,21,33
NIGHT,PARKING,VIOLENCE,M,22,29
NIGHT,PARKING,VIOLENCE,M,23,20
NIGHT,PARKING,VIOLENCE,M,24,17
NIGHT,PARKING,VIOLENCE,M,25,27
NIGHT,PARKING,VIOLENCE,M,26,22
NIGHT,PARKING,VIOLENCE,M,27,16
NIGHT,PARKING,VIOLENCE,M,28,22
NIGHT,PARKING,VIOLENCE,M,29,13
NIGHT,PARKING,VIOLENCE,M,30,16
NIGHT,PARKING,VIOLENCE,M,31,18
NIGHT,PARKING,VIOLENCE,M,32,23
NIGHT,PARKING,VIOLENCE,M,33,15
NIGHT,PARKING,VIOLENCE,M,33.73427719,30
NIGHT,PARKING,VIOLENCE,M,34,12
NIGHT,PARKING,VIOLENCE,M,35,17
NIGHT,PARKING,VIOLENCE,M,36,17
NIGHT,PARKING,VIOLENCE,M,37,17
NIGHT,PARKING,VIOLENCE,M,38,11
NIGHT,PARKING,VIOLENCE,M,39,20
NIGHT,PARKING,VIOLENCE,M,40,13
NIGHT,PARKING,VIOLENCE,M,41,10
NIGHT,PARKING,VIOLENCE,M,42,12
NIGHT,PARKING,VIOLENCE,M,43,11
NIGHT,PARKING,VIOLENCE,M,44,17
NIGHT,PARKING,VIOLENCE,M,45,9
NIGHT,PARKING,VIOLENCE,M,46,18
NIGHT,PARKING,VIOLENCE,M,47,11
NIGHT,PARKING,VIOLENCE,M,48,12
NIGHT,PARKING,VIOLENCE,M,49,10
NIGHT,PARKING,VIOLENCE,M,50,8
NIGHT,PARKING,VIOLENCE,M,51,7
NIGHT,PARKING,VIOLENCE,M,52,10
NIGHT,PARKING,VIOLENCE,M,53,8
NIGHT,PARKING,VIOLENCE,M,54,10
NIGHT,PARKING,VIOLENCE,M,55,8
NIGHT,PARKING,VIOLENCE,M,56,4
NIGHT,PARKING,VIOLENCE,M,57,5
NIGHT,PARKING,VIOLENCE,M,58,9
NIGHT,PARKING,VIOLENCE,M,59,3
NIGHT,PARKING,VIOLENCE,M,61,2
NIGHT,PARKING,VIOLENCE,M,62,2
NIGHT,PARKING,VIOLENCE,M,63,3
NIGHT,PARKING,VIOLENCE,M,64,2
NIGHT,PARKING,VIOLENCE,M,65,1
NIGHT,PARKING,VIOLENCE,M,66,1
NIGHT,PARKING,VIOLENCE,M,67,2
NIGHT,PARKING,VIOLENCE,M,69,3
NIGHT,PARKING,VIOLENCE,M,70,1
NIGHT,PARKING,VIOLENCE,M,71,1
NIGHT,PARKING,VIOLENCE,M,72,1
NIGHT,PARKING,VIOLENCE,M,75,1
NIGHT,PARKING,VIOLENCE,M,79,1
NIGHT,PARKING,VIOLENCE,M,81,1
NIGHT,PRIVATE_BUILDING,CRIME_AGAINST_COMMUNITY,M,44,1
NIGHT,PRIVATE_BUILDING,CRIME_AGAINST_COMMUNITY,M,57,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,15,2
NIGHT,PRIVATE_BUILDING,ROBBERY,F,19,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,21,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,25,2
NIGHT,PRIVATE_BUILDING,ROBBERY,F,26,2
NIGHT,PRIVATE_BUILDING,ROBBERY,F,27,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,28,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,29,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,31,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,33.73427719,8
NIGHT,PRIVATE_BUILDING,ROBBERY,F,34,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,37,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,38,2
NIGHT,PRIVATE_BUILDING,ROBBERY,F,45,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,46,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,47,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,48,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,50,1
NIGHT,PRIVATE_BUILDING,ROBBERY,F,52,2
NIGHT,PRIVATE_BUILDING,ROBBERY,F,72,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,15,18
NIGHT,PRIVATE_BUILDING,ROBBERY,M,21,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,25,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,26,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,27,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,28,3
NIGHT,PRIVATE_BUILDING,ROBBERY,M,29,4
NIGHT,PRIVATE_BUILDING,ROBBERY,M,30,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,31,4
NIGHT,PRIVATE_BUILDING,ROBBERY,M,32,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,33,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,33.73427719,45
NIGHT,PRIVATE_BUILDING,ROBBERY,M,34,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,35,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,36,3
NIGHT,PRIVATE_BUILDING,ROBBERY,M,37,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,39,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,40,3
NIGHT,PRIVATE_BUILDING,ROBBERY,M,41,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,42,3
NIGHT,PRIVATE_BUILDING,ROBBERY,M,45,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,46,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,47,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,48,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,50,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,52,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,54,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,55,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,57,2
NIGHT,PRIVATE_BUILDING,ROBBERY,M,58,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,59,3
NIGHT,PRIVATE_BUILDING,ROBBERY,M,62,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,64,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,68,1
NIGHT,PRIVATE_BUILDING,ROBBERY,M,74,1
NIGHT,PRIVATE_BUILDING,SEX_CRIME,F,45,1
NIGHT,PRIVATE_BUILDING,SEX_CRIME,M,48,1
NIGHT,PRIVATE_BUILDING,VANDALISM,F,26,1
NIGHT,PRIVATE_BUILDING,VANDALISM,F,33.73427719,4
NIGHT,PRIVATE_BUILDING,VANDALISM,F,34,1
NIGHT,PRIVATE_BUILDING,VANDALISM,F,52,1
NIGHT,PRIVATE_BUILDING,VANDALISM,F,59,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,15,4
NIGHT,PRIVATE_BUILDING,VANDALISM,M,21,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,23,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,27,2
NIGHT,PRIVATE_BUILDING,VANDALISM,M,29,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,30,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,33.73427719,18
NIGHT,PRIVATE_BUILDING,VANDALISM,M,35,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,36,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,37,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,38,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,40,2
NIGHT,PRIVATE_BUILDING,VANDALISM,M,42,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,44,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,46,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,47,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,51,2
NIGHT,PRIVATE_BUILDING,VANDALISM,M,52,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,57,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,59,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,68,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,69,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,75,1
NIGHT,PRIVATE_BUILDING,VANDALISM,M,82,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,22,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,23,2
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,30,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,33,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,34,3
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,38,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,41,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,45,2
NIGHT,PRIVATE_BUILDING,VIOLENCE,F,49,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,29,3
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,30,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,33.73427719,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,34,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,36,2
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,39,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,43,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,47,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,51,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,53,1
NIGHT,PRIVATE_BUILDING,VIOLENCE,M,57,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,21,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,29,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,31,2
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,39,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,40,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,53,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,F,54,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,M,15,2
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,M,33.73427719,4
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,M,40,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,M,51,1
NIGHT,PUBLIC_BUILDING,CRIME_AGAINST_COMMUNITY,M,55,1
NIGHT,PUBLIC_BUILDING,FRAUD,M,15,1
NIGHT,PUBLIC_BUILDING,FRAUD,M,33.73427719,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,15,5
NIGHT,PUBLIC_BUILDING,ROBBERY,F,17,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,18,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,19,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,20,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,21,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,22,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,23,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,24,7
NIGHT,PUBLIC_BUILDING,ROBBERY,F,25,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,26,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,27,3
NIGHT,PUBLIC_BUILDING,ROBBERY,F,28,6
NIGHT,PUBLIC_BUILDING,ROBBERY,F,29,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,30,5
NIGHT,PUBLIC_BUILDING,ROBBERY,F,31,7
NIGHT,PUBLIC_BUILDING,ROBBERY,F,32,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,33,7
NIGHT,PUBLIC_BUILDING,ROBBERY,F,33.73427719,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,34,5
NIGHT,PUBLIC_BUILDING,ROBBERY,F,35,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,36,5
NIGHT,PUBLIC_BUILDING,ROBBERY,F,37,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,38,3
NIGHT,PUBLIC_BUILDING,ROBBERY,F,39,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,40,4
NIGHT,PUBLIC_BUILDING,ROBBERY,F,42,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,43,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,44,1
NIGHT,PUBLIC_BUILDING,ROBBERY,F,45,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,46,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,47,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,48,2
NIGHT,PUBLIC_BUILDING,ROBBERY,F,49,3
